id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
118674,,,,NN 3592,,,10.25025,-56.164511,11.1111,-114.78,61.03,11,15.1,14.871,DZ9,0.68,-5.549149,2.736238,-9.229788,-0.00000533,0.00000952,-0.00000751,2.6835092965,-0.9802556427,-5.56469142541667E-007,2.95886637E-007,,,,1,118674,,9.80844136030904E-005,,,
119241,,,,NN 4078,,,18.826753,-57.431817,11.1111,-628.38,-232.45,0,12.7,12.471,m,,1.283731,-5.841749,-9.363896,-0.00003532,0.00000303,-0.00000674,4.9288325044,-1.0023742955,-3.046472205875E-006,-1.126930007E-006,,,,1,119241,,0.0008945405,,,
119540,,,,GJ 1277,,,22.941805,-60.051167,11.1111,-513.9,-927.1,68,14.08,13.851,M4,1.79,5.336935,-1.518261,-9.630464,-0.00001577,-0.00002429,-0.00008519,6.0061503771,-1.0480905824,-2.491457504375E-006,-4.494688239E-006,,,,1,119540,,0.0002509574,,,
12744,12777,16895,799,Gl 107A,13The Per,,2.736634,49.228448,11.1272,334.03,-89.96,24.4,4.1,3.868,F7V,0.514,5.480091,4.772164,8.42701,0.00000323,0.0000267,0.00001573,0.716449135,0.8591984968,1.61942313715972E-006,-4.36138387E-007,The,13,Per,1,12744,Gl 107,2.470586136,,,
42688,42808,74576,,Gl 320,,,8.721689,-38.882379,11.1408,-301.02,340.76,14.3,6.58,6.345,K2V,0.917,-5.66967,6.562556,-6.993424,-0.00000269,0.00002798,0.00000515,2.2833328334,-0.6786255406,-1.45938614120833E-006,1.652051097E-006,,,Vel,1,42688,,0.2523480772,,,
48194,48331,85512,,Gl 370,,,9.85193,-43.502787,11.1582,461.28,-472.87,-9.6,7.67,7.432,K5V,1.156,-6.847058,4.315265,-7.681132,0.00000762,-0.00003429,-0.00001179,2.579229355,-0.7592668697,2.23634854566667E-006,-2.292538451E-006,,,Vel,1,48194,,0.0927256743,,,
118637,,,,Gl 356B,,,9.594543,35.810449,11.1794,-729.78,-245.6,0,13,12.758,,,-7.32672,5.339644,6.541129,0.00001699,0.00003655,-0.00001079,2.5118455643,0.6250102414,-3.53807327795833E-006,-1.190692703E-006,,,,2,46945,Gl 356,0.0006867521,,,
118999,,,,GJ 1187,,,14.964527,56.654821,11.1857,268.97,-624.54,10,15.53,15.287,m,1.95,-4.387858,-4.307567,9.344673,-0.00001399,-0.00003416,-0.00001007,3.9177040562,0.9888131645,0.000001304,-3.027869904E-006,,,,1,118999,,6.68651772197639E-005,,,
119103,,,,NN 3967,,,16.66813,0.704918,11.1982,148.49,-148.49,0,13.69,13.444,m,1.7,-3.82569,-10.523536,0.13777,0.00000754,-0.00000285,-0.00000806,4.363706103,0.0123031375,7.19899834256945E-007,-7.1990953E-007,,,,1,119103,,0.0003650901,,,
118942,,,,Gl 537A,,,14.042259,46.340279,11.2233,578.21,-45.51,-41.1,9.85,9.599,dM3  e,1.48,-6.665435,-3.947816,8.118006,0.00003946,-0.0000132,-0.00003212,3.6762548471,0.80879045,2.80324118234028E-006,-2.20619313E-007,,,CVn,1,118942,Gl 537,0.0126008546,,,
118943,,,,Gl 537B,,,14.042259,46.340279,11.2233,578.21,-45.51,-28,9.95,9.699,dM3  e,,-6.665833,-3.948051,8.118491,0.0000315,-0.00001791,-0.00002243,3.6762548471,0.80879045,2.80324118234028E-006,-2.20619313E-007,,,CVn,2,118942,Gl 537,0.011492116,,,
119278,,,,Gl 754.1B,,,19.342509,-7.664758,11.2259,-58.71,-180.7,10,12.12,11.869,dM5,1.63,3.830456,-10.445951,-1.49734,0.00000004,-0.00000939,-0.00001111,5.0638570373,-0.1337752629,-2.84634111854167E-007,-8.7605832E-007,,,,2,94776,Gl 754.1,0.0015573994,,,
118878,,,,Gl 505B,,,13.280837,17.015914,11.2271,596.99,-257.1,9,9.6,9.349,M1 V,,-10.138082,-3.533019,3.285603,-0.00000149,-0.00003493,-0.00001069,3.4769149325,0.2969837322,2.89428919154861E-006,-1.246475365E-006,,,Com,2,64592,Gl 505,0.0158635361,,,
118168,,,,Gl 107B,,,2.736217,49.229839,11.2322,329.9,-82.25,25.1,10.06,9.808,M1 V,1.48,5.532529,4.817104,8.507513,0.00000341,0.00002678,0.00001652,0.716339887,0.8592227753,1.59940033215278E-006,-3.98773796E-007,,,Per,2,12744,Gl 107,0.0103944138,,,
119227,,,,NN 4065,,,18.605374,13.606748,11.236,190.12,281.87,0,12.46,12.207,M3.5,,1.723552,-10.783775,2.643343,0.00000966,0.0000052,0.00001492,4.8708754274,0.2374825527,9.21727769472222E-007,1.366554017E-006,,,,1,119227,,0.001140775,,,
26270,26335,245409,,Gl 208,,,5.608608,11.327866,11.2397,-2.56,-57.6,21.2,8.78,8.526,K7,1.415,1.127296,10.963123,2.207773,0.00000238,0.00002175,0.00000118,1.4683302704,0.1977085585,-1.24112302222222E-008,-2.7925268E-007,,,Ori,1,26270,,0.0338532213,V2689,8.824,8.754
428,428,,,Gl 2,,,0.086297,45.786567,11.2511,869.68,-151.13,0.1,9.95,9.694,M2,1.472,7.843761,0.177365,8.064194,0.00000491,0.00004756,-0.00000567,0.0225924179,0.7991263469,4.21632761705556E-006,-7.32698915E-007,,,And,1,428,,0.0115451612,,10.005,9.895
77836,78072,142860,5933,Gl 603,41Gam Ser,,15.940882,15.661617,11.2537,311.2,-1282.17,6.6,3.85,3.594,F6V,0.478,-5.56255,-9.299226,3.038014,0.00000154,-0.0000305,-0.00006553,4.1733131845,0.2733467798,1.50874017388889E-006,-6.216135567E-006,Gam,41,Ser,1,77836,,3.1798014277,,,
69451,69673,124897,5340,Gl 541,16Alp Boo,Arcturus,14.26103,19.18241,11.2575,-1093.45,-1999.4,-5,-0.05,-0.307,K2IIIp,1.239,-8.823448,-5.932531,3.698938,-0.00005905,0.0000322,-0.00010473,3.7335290285,0.3347962181,-5.30119519003472E-006,-9.693364729E-006,Alp,16,Boo,1,69451,,115.5579955402,,,
47378,47513,,,Gl 361,,,9.686213,13.209566,11.26,-664.26,-141.54,11.4,10.38,10.122,M2,1.49,-9.011736,6.241614,2.573084,0.00000986,0.00003728,-0.00000486,2.5358447523,0.2305504187,-3.22042335445833E-006,-6.86205283E-007,,,Leo,1,47378,,0.0077839493,,,
472,473,38,,Gl 4A,,,0.094664,45.812081,11.3071,878.73,-153.87,0.2,8.2,7.933,K2,1.41,7.878784,0.195428,8.107843,0.000005,0.0000483,-0.00000573,0.0247829498,0.7995716487,4.26020325514583E-006,-0.000000746,,,And,1,472,Gl   4,0.058452084,,8.311,8.171
118570,,75632,,Gl 325A,,,8.926599,70.796381,11.3122,-1334.22,-352.51,44.3,8.7,8.432,K5 V,1.39,-2.578766,2.68337,10.684878,0.00002971,0.00007463,0.00003643,2.3369781019,1.235629941,-6.46848108870833E-006,-0.000001709,,,UMa,1,118570,Gl 325,0.0369147558,,,
118571,,,,Gl 325B,,,8.926587,70.79595,11.3122,-1346.44,-383.54,44.3,8.9,8.632,K6 V,,-2.578797,2.68345,10.68485,0.00002908,0.00007625,0.00003587,2.3369751397,1.2356224198,-6.52772532047222E-006,-1.859464086E-006,,,UMa,2,118570,Gl 325,0.0307043565,,,
48521,48659,,,,,,9.923297,-27.261306,11.3225,-103.67,-154.24,0,12.04,11.77,,1.635,-8.613627,5.206448,-5.186264,0.00000626,0.00000286,-0.00000753,2.5979130972,-0.475799551,-5.02606342631944E-007,-7.4777662E-007,,,,1,48521,,0.0017060824,,12.157,11.927
28980,29052,,,,,,6.128819,-25.744864,11.3456,-184.15,-203.97,0,11.87,11.596,,1.6,-0.344573,10.213593,-4.928126,0.00001029,-0.00000453,-0.0000101,1.6045210861,-0.4493326447,-8.92784392743056E-007,-9.88874464E-007,,,Lep,1,28980,,0.0020026267,,11.971,11.761
47515,47650,,,Gl 362,,,9.714579,70.039415,11.3546,-668.7,-263.78,6,11.19,10.914,M4,1.488,-3.202697,2.183459,10.672553,0.00000772,0.00003928,0.00000081,2.5432708069,1.2224183921,-3.241949081875E-006,-1.278841526E-006,,,UMa,1,47515,,0.0037531852,,11.27,11.11
118130,,,,NN 3149B,,,2.276242,-30.967885,11.3636,662.4,255.6,0,13,12.722,M4,,8.064134,5.469104,-5.847226,-0.00001448,0.00003427,0.00001207,0.5959187683,-0.5404915605,3.21140582E-006,1.239169223E-006,,,,2,118130,NN 3149,0.0007099046,,,
119207,,,,NN 4048A,,,18.301116,38.775509,11.3636,-333.21,-1037.82,0,11.87,11.592,m,1.58,0.697458,-8.831631,7.116689,-0.00001548,-0.00003715,-0.00004456,4.7912209776,0.6767603021,-1.61544766497917E-006,-5.031498187E-006,,,Lyr,1,119207,NN 4048,0.0020100182,,,
119208,,,,NN 4049B,,,18.300838,38.775489,11.3636,-333.21,-1037.82,0,13.53,13.252,m,1.77,0.696816,-8.831684,7.116686,-0.00001548,-0.00003715,-0.00004456,4.7911482346,0.6767599491,-1.61544766497917E-006,-5.031498187E-006,,,,2,119208,NN 4049,0.0004357125,,,
46945,47080,82885,3815,Gl 356A,11    LMi,,9.594334,35.810133,11.3688,-730.05,-260.62,14.9,5.4,5.121,G8IV-V,0.77,-7.450851,5.430348,6.651975,0.00000692,0.00004474,-0.00000273,2.5117907024,0.6250047342,-3.53938227489583E-006,-1.263521414E-006,,11,LMi,1,46945,Gl 356,0.7791121911,SV,5.407,5.387
20865,20917,28343,,Gl 169,,,4.483369,21.922702,11.3921,-65.14,175.55,-31.4,8.3,8.017,K7V,1.363,4.086695,9.745911,4.253197,-0.0000096,-0.0000322,-0.000003,1.1737432247,0.382623327,-3.15807631513889E-007,8.51090416E-007,,,Tau,1,20865,,0.0541003407,,,
67711,67927,121370,5235,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.596709,-0.00000795,-0.00000051,-0.00001845,3.6419989524,0.321100736,-2.95493938298611E-007,-1.73611779E-006,Eta,8,Boo,1,67711,,9.5851739769,,,
74958,75187,,,Wo 9520,,,15.364702,20.977756,11.4116,78.47,129.36,0,10.66,10.373,M9,2.1,-6.781787,-8.218354,4.085415,0.00000498,-0.00000079,0.00000668,4.0224695708,0.3661309166,3.80433295131944E-007,6.27154977E-007,,,Ser,1,74958,,0.0061773186,OT,10.728,10.598
8036,8051,,,Gl 70,,,1.722273,4.32166,11.4129,-420.14,-763.36,-25.8,10.93,10.643,M2V:,1.525,10.242877,4.95912,0.860009,-0.00001069,-0.000031,-0.0000441,0.4508898912,0.0754271904,-2.03689619748611E-006,-3.700873711E-006,,,Psc,1,8036,,0.004817259,,10.995,10.875
116379,116745,222237,,Gl 902,,,23.660331,-72.722155,11.4207,141.07,-736.86,71.7,7.09,6.802,K3V,0.989,3.378804,-0.301207,-10.905962,-0.00001641,0.0000093,-0.00008214,6.1942602154,-1.2692410415,6.83926659159722E-007,-3.572398086E-006,,,Tuc,1,116379,,0.1656532649,,,
91416,91699,,,NN 4070,,,18.69974,31.83049,11.4469,-303.3,8.59,0,11.27,10.977,M4,1.579,1.771646,-9.562697,6.037186,-0.00001659,-0.00000282,0.0000004,4.8955805317,0.5555468514,-1.470439893125E-006,4.1645495E-008,,,Lyr,1,91416,,0.003541604,,11.343,11.193
36727,36834,,,Gl 277.1,,,7.574383,62.941501,11.4745,-496.04,-104.92,0,10.4,10.101,M0,0.942,-2.090916,4.782662,10.218531,0.0000232,0.00001582,-0.00000265,1.9829688334,1.0985364242,-2.40486978102778E-006,-5.08666513E-007,,,Cam,1,36727,,0.0079359697,,10.463,10.303
118540,,,,NN 3500,,,8.455456,-44.986033,11.4943,-169.5,544.21,0,11.85,11.548,M3,,-4.873376,6.507064,-8.125716,-0.00000529,0.00002282,0.00002144,2.213633285,-0.785154391,-8.21759188541667E-007,2.638419075E-006,,,Vel,1,118540,,0.0020931483,,,
118556,,,,Gl 317,,,8.683038,-23.455071,11.4943,-476.2,798.83,-53,11.98,11.678,m,1.52,-6.810779,8.046646,-4.573996,0.00004093,-0.00000727,0.00006241,2.2732141539,-0.4093682147,-2.30868274680556E-006,3.87284682E-006,,,Pyx,1,118556,,0.0018569491,,,
118618,,,,NN 3550,,,9.358201,73.114722,11.4943,-929.11,-341.85,0,15.02,14.718,m,1.9,-2.570256,2.130725,10.99876,0.00001897,0.0000515,-0.00000553,2.4499713324,1.2760926324,-4.50445238740972E-006,-1.657311326E-006,,,,1,118618,,0.0001129276,,,
119099,,,,NN 3966,,,16.590942,35.015612,11.4943,129.58,-138.96,0,12.95,12.648,m,,-3.394369,-8.780522,6.595425,0.00000513,-0.00000675,-0.00000634,4.3434984191,0.6111377209,6.28221567263889E-007,-6.73682546E-007,,,,1,119099,,0.0007599762,,,
96932,97241,,,NN 4122,,,19.763806,32.387122,11.4956,387.66,193.87,0,10.61,10.307,,,4.324957,-8.69075,6.157469,0.00001676,0.00001481,0.00000912,5.174152259,0.5652619142,1.87942871404167E-006,9.39908282E-007,,,Cyg,1,96932,,0.006564475,,10.811,10.481
72622,72848,131511,5553,Gl 567,,,14.889939,19.152798,11.5101,-442.75,216.84,-31,6,5.695,K2V,0.841,-7.906486,-7.463478,3.776241,0.00000771,0.00004125,0.00000103,3.89817699,0.3342793936,-2.14651257065972E-006,1.051269984E-006,,,Boo,1,72622,,0.4591980128,DE,6.047,5.977
118477,,,,Gl 275.2A,,,7.512394,48.202487,11.5607,-219.57,-1271.18,0,13.56,13.245,sdM5,1.71,-2.971549,7.109158,8.618559,-0.00000914,0.00005376,-0.00004747,1.9667401757,0.8412920972,-1.06450539839583E-006,-6.162835151E-006,,,,1,118477,Gl 275.2,0.0004385307,,,
118478,,,,Gl 275.2B,,,7.513485,48.175745,11.5607,-219.57,-1271.18,0,14.63,14.315,DC,0.99,-2.975132,7.112019,8.614962,-0.00000915,0.00005374,-0.00004749,1.9670257277,0.8408253632,-1.06450539839583E-006,-6.162835151E-006,,,,2,118477,Gl 275.2,0.0001636817,,,
117970,,,,Gl 12,,,0.2635,13.555642,11.5875,613.14,316.47,0,12.58,12.26,dM3.5,1.66,11.237909,0.776518,2.715989,-0.00000652,0.00003407,0.00001728,0.0689842133,0.236590586,2.97258660095833E-006,1.534280158E-006,,,,1,117970,,0.0010864256,,,
84536,84794,,,Gl 669A,,,17.331727,26.500848,11.5915,-221.17,348.97,-33.7,11.26,10.939,M4,1.628,-1.805608,-10.214932,5.172121,-0.00000535,0.00004115,0.00000217,4.5374356467,0.4625270527,-1.07226241728472E-006,1.691854301E-006,,,Her,1,84536,Gl 669,0.0036677523,V647,11.397,11.147
11933,11964,16157,,Gl 103,,,2.572931,-43.796352,11.6036,57.89,-293.65,41.9,8.89,8.567,K7V comp SB,1.39,6.546404,5.224808,-8.031079,0.00001321,0.00001471,-0.00004158,0.6735918698,-0.764390548,2.80658639673611E-007,-1.423655372E-006,,,Eri,1,11933,,0.0325986789,CC,8.983,8.813
119315,,,,Gl 772,,,19.941515,-1.043224,11.6144,-417.47,-670.69,76,13.7,13.375,DA6,0.28,5.653474,-10.147812,-0.21153,0.00001697,-0.00007873,-0.00003916,5.2206764334,-0.0182076911,-0.000002024,-3.251582329E-006,,,,1,119315,,0.0003890451,,,
109209,109555,,,Gl 851,,,22.19169,18.426191,11.6171,329.21,178.44,-51.4,10.25,9.925,M2,1.465,9.808944,-5.024807,3.671819,-0.00003876,0.00004069,-0.00000708,5.8097708375,0.3215976986,1.59605511775694E-006,8.65101531E-007,,,Peg,1,109209,,0.009332543,,,
117995,,,,NN 3039,,,0.543143,7.491764,11.6279,168.04,-64.51,0,12.7,12.372,m,,11.412285,1.633794,1.516088,-0.00000087,0.00000944,-0.00000361,0.142194472,0.1307559513,8.14680908805556E-007,-3.12733912E-007,,,,1,117995,,0.0009799412,,,
118476,,,,NN 3442,,,7.470206,-18.793988,11.6279,39.45,578.66,0,13.65,13.322,k-m,,-4.133107,10.202554,-3.746118,-0.00000601,0.00000891,0.00003088,1.9556953169,-0.3280169678,1.91258996979167E-007,2.805403451E-006,,,,1,118476,,0.0004085075,,,
118948,,,,Gl 540.2,,,14.218074,-12.026836,11.6279,-629,-408.48,0,13.86,13.532,dM5.5e,1.53,-9.50853,-6.239028,-2.422903,-0.00001545,0.00003227,-0.00002252,3.7222830401,-0.2099078831,-3.04947805069444E-006,-1.980362074E-006,,,,1,118948,,0.0003366666,,,
118993,,,,NN 3873,,,14.907578,35.548775,11.6279,154.1,-815.57,0,12.31,11.982,M3.5,,-6.849563,-6.525978,6.760412,-0.00001337,-0.00002473,-0.0000374,3.9027946899,0.6204431627,7.47097881736111E-007,-0.000003954,,,,1,118993,,0.0014034599,,,
13356,13389,,,Gl 118,,,2.872625,-63.67982,11.6455,979.1,630.58,94,11.36,11.029,M,1.549,3.770908,3.527811,-10.438969,0.00001667,0.00009128,-0.00007039,0.7520515386,-1.111422528,4.74681074631945E-006,3.057138106E-006,,,Hor,1,13356,,0.003375981,,11.443,11.253
23638,23693,33262,1674,Gl 189,Zet Dor,,5.091853,-57.472704,11.6455,-31.87,117.42,-2.4,4.71,4.379,F7V,0.526,1.474776,6.085643,-9.818715,0.00000275,0.00000373,0.00000563,1.333044066,-1.0030879109,-1.54510119993056E-007,5.69268223E-007,Zet,,Dor,1,23638,,1.5431210657,,,
23652,23708,,,GJ 1075,,,5.096497,-57.553834,11.6591,-32.02,118.83,0,8.98,8.647,K7V,1.386,1.465829,6.081014,-9.839066,0.00000309,0.00000509,0.0000036,1.3342597797,-1.0045038941,-1.55237340513889E-007,5.76104096E-007,,,Dor,1,23652,,0.0302830769,,,
69232,69454,,,,,,14.220196,-56.742061,11.6795,355.7,178.03,0,10.2,9.863,M2V:,1.5,-5.353243,-3.516911,-9.766517,0.00000401,-0.00002146,0.00000553,3.7228384842,-0.9903357868,1.72448226173611E-006,8.63113795E-007,,,Cen,1,69232,,0.0098809795,,,
